Rxn name	Formula	Gene-reaction association	LB	UB	Objective
R_LPLIPAL1A181pp	1-octadec-11-enoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Glycerol 3-phosphate[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1E120pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[p] + H2O H2O[p] => Dodecanoate (n-C12:0)[p] + Sn-Glycero-3-phosphoethanolamine[p] + H+[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1E140pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1E141pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1E160pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1E161pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1E180pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1E181pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1G120pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)[p] + H2O H2O[p] => Dodecanoate (n-C12:0)[p] + Glycerophosphoglycerol[p] + H+[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1G140pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1G141pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1G160pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1G161pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1G180pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL1G181pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	G_b0494	  0.00	1000.00	  0.00
R_LPLIPAL2A120	2-dodecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Dodecanoate (n-C12:0)[c] + Glycerol 3-phosphate[c] + 2 H+[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2A140	2-tetradecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Tetradecanoate (n-C14:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2A141	2-tetradec-7-enoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Tetradecenoate (n-C14:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2A160	2-hexadecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Hexadecanoate (n-C16:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2A161	2-hexadec-9-enoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Hexadecenoate (n-C16:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2A180	2-octadecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Octadecanoate (n-C18:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2A181	2-octadec-11-enoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Octadecenoate (n-C18:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATE120	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[c] + Phosphatidylglycerol (didodecanoyl, n-C12:0)[c] => Acyl phosphatidylglycerol (n-C12:0)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATE140	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[c] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0)[c] => Acyl phosphatidylglycerol (n-C14:0)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATE141	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)[c] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)[c] => Acyl phosphatidylglycerol (n-C14:1)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATE160	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)[c] + Phosphatidylglycerol (dihexadecanoyl, n-C16:0)[c] => Acyl phosphatidylglycerol (n-C16:0)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATE161	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)[c] + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)[c] => Acyl phosphatidylglycerol (n-C16:1)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATE180	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)[c] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0)[c] => Acyl phosphatidylglycerol (n-C18:0)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATE181	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)[c] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[c] => Acyl phosphatidylglycerol (n-C18:1)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATG120	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)[c] + Phosphatidylglycerol (didodecanoyl, n-C12:0)[c] => Acyl phosphatidylglycerol (n-C12:0)[c] + Glycerophosphoglycerol[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATG140	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)[c] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0)[c] => Acyl phosphatidylglycerol (n-C14:0)[c] + Glycerophosphoglycerol[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATG141	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)[c] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)[c] => Acyl phosphatidylglycerol (n-C14:1)[c] + Glycerophosphoglycerol[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATG160	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)[c] + Phosphatidylglycerol (dihexadecanoyl, n-C16:0)[c] => Acyl phosphatidylglycerol (n-C16:0)[c] + Glycerophosphoglycerol[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATG161	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)[c] + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)[c] => Acyl phosphatidylglycerol (n-C16:1)[c] + Glycerophosphoglycerol[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATG180	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)[c] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0)[c] => Acyl phosphatidylglycerol (n-C18:0)[c] + Glycerophosphoglycerol[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2ATG181	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)[c] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[c] => Acyl phosphatidylglycerol (n-C18:1)[c] + Glycerophosphoglycerol[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2E120	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[c] + H2O H2O[c] => Dodecanoate (n-C12:0)[c] + Sn-Glycero-3-phosphoethanolamine[c] + H+[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2E140	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[c] + H2O H2O[c] => Sn-Glycero-3-phosphoethanolamine[c] + H+[c] + Tetradecanoate (n-C14:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2E141	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)[c] + H2O H2O[c] => Sn-Glycero-3-phosphoethanolamine[c] + H+[c] + Tetradecenoate (n-C14:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2E160	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)[c] + H2O H2O[c] => Sn-Glycero-3-phosphoethanolamine[c] + H+[c] + Hexadecanoate (n-C16:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2E161	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)[c] + H2O H2O[c] => Sn-Glycero-3-phosphoethanolamine[c] + H+[c] + Hexadecenoate (n-C16:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2E180	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)[c] + H2O H2O[c] => Sn-Glycero-3-phosphoethanolamine[c] + H+[c] + Octadecanoate (n-C18:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2E181	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)[c] + H2O H2O[c] => Sn-Glycero-3-phosphoethanolamine[c] + H+[c] + Octadecenoate (n-C18:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2G120	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)[c] + H2O H2O[c] => Dodecanoate (n-C12:0)[c] + Glycerophosphoglycerol[c] + H+[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2G140	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)[c] + H2O H2O[c] => Glycerophosphoglycerol[c] + H+[c] + Tetradecanoate (n-C14:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2G141	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)[c] + H2O H2O[c] => Glycerophosphoglycerol[c] + H+[c] + Tetradecenoate (n-C14:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2G160	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)[c] + H2O H2O[c] => Glycerophosphoglycerol[c] + H+[c] + Hexadecanoate (n-C16:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2G161	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)[c] + H2O H2O[c] => Glycerophosphoglycerol[c] + H+[c] + Hexadecenoate (n-C16:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2G180	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)[c] + H2O H2O[c] => Glycerophosphoglycerol[c] + H+[c] + Octadecanoate (n-C18:0)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LPLIPAL2G181	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)[c] + H2O H2O[c] => Glycerophosphoglycerol[c] + H+[c] + Octadecenoate (n-C18:1)[c] 	G_b3825	  0.00	1000.00	  0.00
R_LSERDHr	Nicotinamide adenine dinucleotide phosphate[c] + L-Serine[c] <=> 2-Aminomalonate semialdehyde[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] 	G_b1539	-1000.00	1000.00	  0.00
R_LYSAM	L-Lysine[c] <=> (3S)-3,6-Diaminohexanoate[c] 	G_b4146	-1000.00	1000.00	  0.00
R_LYSDC	H+[c] + L-Lysine[c] => 1,5-Diaminopentane[c] + CO2 CO2[c] 	G_b0186 or G_b4131	  0.00	1000.00	  0.00
R_LYSabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + L-Lysine[p] => ADP C10H12N5O10P2[c] + H+[c] + L-Lysine[c] + Phosphate[c] 	G_b2308 and G_b2306 and G_b2310 and G_b2307	  0.00	1000.00	  0.00
R_LYSt2pp	H+[p] + L-Lysine[p] => H+[c] + L-Lysine[c] 	G_b2156	  0.00	1000.00	  0.00
R_LYSt3pp	H+[p] + L-Lysine[c] => H+[c] + L-Lysine[p] 	G_b2923 or G_b0874	  0.00	1000.00	  0.00
R_LYStex	L-Lysine[e] <=> L-Lysine[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_LYXI	L-Lyxose[c] => L-Xylulose[c] 	G_b3903	  0.00	1000.00	  0.00
R_LYXt2pp	H+[p] + L-Lyxose[p] => H+[c] + L-Lyxose[c] 	G_b3907	  0.00	1000.00	  0.00
R_LYXtex	L-Lyxose[e] <=> L-Lyxose[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_L_LACD2	L-Lactate[c] + Ubiquinone-8[c] => Pyruvate[c] + Ubiquinol-8[c] 	(G_b0308 and G_b0306 and G_b0307) or G_b3605	  0.00	1000.00	  0.00
R_L_LACD3	L-Lactate[c] + Menaquinone 8[c] => Menaquinol 8[c] + Pyruvate[c] 	(G_b0306 and G_b0308 and G_b0307) or G_b3605	  0.00	1000.00	  0.00
R_L_LACt2rpp	H+[p] + L-Lactate[p] <=> H+[c] + L-Lactate[c] 	G_b3603 or G_b2975	-1000.00	1000.00	  0.00
R_L_LACtex	L-Lactate[e] <=> L-Lactate[p] 	G_b0929 or G_b1377 or G_b2215 or G_b0241	-1000.00	1000.00	  0.00
R_M1PD	D-Mannitol 1-phosphate[c] + Nicotinamide adenine dinucleotide[c] <=> D-Fructose 6-phosphate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b3600	-1000.00	1000.00	  0.00
R_MACPD	H+[c] + Malonyl-[acyl-carrier protein][c] => Acetyl-ACP[c] + CO2 CO2[c] 	G_b2323	  0.00	1000.00	  0.00
R_MALCOAMT	S-Adenosyl-L-methionine[c] + Malonyl CoA C24H33N7O19P3S[c] => S-Adenosyl-L-homocysteine[c] + Malonyl-CoA methyl ester[c] 	G_b0777	  0.00	1000.00	  0.00
R_MALDDH	D-Malate[c] + Nicotinamide adenine dinucleotide[c] => CO2 CO2[c] + Nicotinamide adenine dinucleotide - reduced[c] + Pyruvate[c] 	G_b1800	  0.00	1000.00	  0.00
R_MALDt2_2pp	2 H+[p] + D-Malate[p] => 2 H+[c] + D-Malate[c] 	G_b3528	  0.00	1000.00	  0.00
R_MALDtex	D-Malate[e] <=> D-Malate[p] 	G_b1377 or G_b2215 or G_b0241 or G_b0929	-1000.00	1000.00	  0.00
R_MALS	Acetyl-CoA[c] + Glyoxylate[c] + H2O H2O[c] => Coenzyme A[c] + H+[c] + L-Malate[c] 	G_b4014 or G_b2976	  0.00	1000.00	  0.00
R_MALTATr	Acetyl-CoA[c] + Maltose C12H22O11[c] <=> Acetyl-maltose[c] + Coenzyme A[c] 	G_b0459	-1000.00	1000.00	  0.00
R_MALTHXabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Maltohexaose[p] => ADP C10H12N5O10P2[c] + H+[c] + Maltohexaose[c] + Phosphate[c] 	G_b4034 and G_b4032 and G_b4033 and G_b4035	  0.00	1000.00	  0.00
R_MALTHXtexi	Maltohexaose[e] => Maltohexaose[p] 	G_b4036	  0.00	1000.00	  0.00
R_MALTPTabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Maltopentaose[p] => ADP C10H12N5O10P2[c] + H+[c] + Maltopentaose[c] + Phosphate[c] 	G_b4035 and G_b4032 and G_b4033 and G_b4034	  0.00	1000.00	  0.00
R_MALTPTtexi	Maltopentaose[e] => Maltopentaose[p] 	G_b4036	  0.00	1000.00	  0.00
R_MALTTRabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Maltotriose C18H32O16[p] => ADP C10H12N5O10P2[c] + H+[c] + Maltotriose C18H32O16[c] + Phosphate[c] 	G_b4034 and G_b4035 and G_b4033 and G_b4032	  0.00	1000.00	  0.00
R_MALTTRtexi	Maltotriose C18H32O16[e] => Maltotriose C18H32O16[p] 	G_b4036	  0.00	1000.00	  0.00
R_MALTTTRabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Maltotetraose[p] => ADP C10H12N5O10P2[c] + H+[c] + Maltotetraose[c] + Phosphate[c] 	G_b4033 and G_b4032 and G_b4034 and G_b4035	  0.00	1000.00	  0.00
R_MALTTTRtexi	Maltotetraose[e] => Maltotetraose[p] 	G_b4036	  0.00	1000.00	  0.00
R_MALTabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Maltose C12H22O11[p] => ADP C10H12N5O10P2[c] + H+[c] + Maltose C12H22O11[c] + Phosphate[c] 	G_b4033 and G_b4035 and G_b4032 and G_b4034	  0.00	1000.00	  0.00
R_MALTptspp	Maltose C12H22O11[p] + Phosphoenolpyruvate[c] => Maltose 6'-phosphate[c] + Pyruvate[c] 	G_b1621 and G_b2417 and G_b2415 and G_b2416	  0.00	1000.00	  0.00
R_MALTtexi	Maltose C12H22O11[e] => Maltose C12H22O11[p] 	G_b4036	  0.00	1000.00	  0.00
R_MALt2_2pp	2 H+[p] + L-Malate[p] => 2 H+[c] + L-Malate[c] 	G_b3528	  0.00	1000.00	  0.00
R_MALt2_3pp	3 H+[p] + L-Malate[p] => 3 H+[c] + L-Malate[c] 	G_b4123 or G_b4138	  0.00	1000.00	  0.00
R_MALt3pp	H+[p] + L-Malate[c] => H+[c] + L-Malate[p] 		  0.00	1000.00	  0.00
R_MALtex	L-Malate[e] <=> L-Malate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_MAN1PT2	GDP C10H12N5O11P2[c] + H+[c] + D-Mannose 1-phosphate[c] => GDP-D-mannose[c] + Phosphate[c] 	G_b2049	  0.00	1000.00	  0.00
R_MAN6PI	D-Mannose 6-phosphate[c] <=> D-Fructose 6-phosphate[c] 	G_b1613	-1000.00	1000.00	  0.00
R_MAN6Pt6_2pp	D-Mannose 6-phosphate[p] + 2 Phosphate[c] => D-Mannose 6-phosphate[c] + 2 Phosphate[p] 	G_b3666	  0.00	1000.00	  0.00
R_MAN6Ptex	D-Mannose 6-phosphate[e] <=> D-Mannose 6-phosphate[p] 	G_b2215 or G_b0241 or G_b0929 or G_b1377	-1000.00	1000.00	  0.00
R_MANAO	D-Mannonate[c] + Nicotinamide adenine dinucleotide[c] <=> D-Fructuronate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	G_b4323	-1000.00	1000.00	  0.00
R_MANGLYCptspp	2(alpha-D-Mannosyl)-D-glycerate[p] + Phosphoenolpyruvate[c] => 2(alpha-D-Mannosyl-6-phosphate)-D-glycerate[c] + Pyruvate[c] 	G_b2415 and G_b0731 and G_b2416	  0.00	1000.00	  0.00
R_MANGLYCtex	2(alpha-D-Mannosyl)-D-glycerate[e] <=> 2(alpha-D-Mannosyl)-D-glycerate[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_MANPGH	H2O H2O[c] + 2(alpha-D-Mannosyl-6-phosphate)-D-glycerate[c] => (R)-Glycerate[c] + D-Mannose 6-phosphate[c] 	G_b0732	  0.00	1000.00	  0.00
R_MANptspp	D-Mannose[p] + Phosphoenolpyruvate[c] => D-Mannose 6-phosphate[c] + Pyruvate[c] 	G_b1819 and G_b1818 and G_b1817 and G_b2416 and G_b2415	  0.00	1000.00	  0.00
R_MANtex	D-Mannose[e] <=> D-Mannose[p] 	G_b0241 or G_b0929 or G_b1377 or G_b2215	-1000.00	1000.00	  0.00
R_MC6PH	H2O H2O[c] + N-monoacetylchitobiose 6'-phosphate[c] => N-Acetyl-D-glucosamine 6-phosphate[c] + D-Glucosamine[c] 	G_b1734	  0.00	1000.00	  0.00
R_MCITD	2-Methylcitrate[c] => Cis-2-Methylaconitate[c] + H2O H2O[c] 	G_b0334	  0.00	1000.00	  0.00
R_MCITL2	Methylisocitrate[c] <=> Pyruvate[c] + Succinate[c] 	G_b0331	-1000.00	1000.00	  0.00
R_MCITS	H2O H2O[c] + Oxaloacetate[c] + Propanoyl-CoA[c] => 2-Methylcitrate[c] + Coenzyme A[c] + H+[c] 	G_b0333	  0.00	1000.00	  0.00
R_MCOATA	Acyl carrier protein[c] + Malonyl CoA C24H33N7O19P3S[c] <=> Coenzyme A[c] + Malonyl-[acyl-carrier protein][c] 	G_b1094 and G_b1092	-1000.00	1000.00	  0.00
R_MCPST	Hydrogen cyanide[c] + Mercaptopyruvate[c] => H+[c] + Pyruvate[c] + Thiocyanate[c] 	G_b2521	  0.00	1000.00	  0.00
R_MCTP1App	Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)[p] => D-Alanine[p] + Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)[p] 	(G_b0635 and G_b0084 and G_b3396) or (G_b0635 and G_b0084 and G_b0149)	  0.00	1000.00	  0.00
R_MCTP1Bpp	Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)[p] => D-Alanyl-D-alanine[p] + Two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)[p] 	G_b1678 or G_b0925	  0.00	1000.00	  0.00
R_MCTP2App	Three linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)[p] => 2 D-Alanine[p] + Three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)[p] 	(G_b0635 and G_b0084 and G_b3396) or (G_b0635 and G_b0084 and G_b0149)	  0.00	1000.00	  0.00
R_MDDCP1pp	H2O H2O[p] + Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)[p] => D-Alanine[p] + Two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)[p] 	G_b0632 or G_b3182 or G_b0839 or G_b2010 or G_b0376 or G_b2430	  0.00	1000.00	  0.00
R_MDDCP2pp	H2O H2O[p] + Three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)[p] => D-Alanine[p] + Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)[p] 	G_b0632 or G_b3182 or G_b0839 or G_b2010 or G_b2430 or G_b0376	  0.00	1000.00	  0.00
R_MDDCP3pp	H2O H2O[p] + Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)[p] => D-Alanine[p] + Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)[p] 	G_b0632 or G_b3182 or G_b0839 or G_b2010 or G_b2430 or G_b0376	  0.00	1000.00	  0.00
R_MDDCP4pp	H2O H2O[p] + Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)[p] => D-Alanine[p] + Two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)[p] 	G_b0632 or G_b3182 or G_b0839 or G_b2010 or G_b2430 or G_b0376	  0.00	1000.00	  0.00
R_MDDCP5pp	H2O H2O[p] + Two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)[p] => D-Alanine[p] + Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)[p] 	G_b0632 or G_b3182 or G_b0839 or G_b2010 or G_b2430 or G_b0376	  0.00	1000.00	  0.00
R_MDDEP1pp	H2O H2O[p] + Two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)[p] => Two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)[p] 	G_b3182 or G_b2328 or G_b2134 or G_b1655 or G_b1856 or G_b2175 or G_b0376	  0.00	1000.00	  0.00
R_MDDEP2pp	H2O H2O[p] + Two disacharide linked murein units, tripeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)[p] => Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)[p] 	G_b3182 or G_b2328 or G_b2134 or G_b1655 or G_b1856 or G_b2175 or G_b0376	  0.00	1000.00	  0.00
R_MDDEP3pp	H2O H2O[p] + Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)[p] => Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)[p] 	G_b3182 or G_b2328 or G_b2134 or G_b2175 or G_b0376 or G_b1655 or G_b1856	  0.00	1000.00	  0.00
R_MDDEP4pp	H2O H2O[p] + Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)[p] => Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)[p] 	G_b3182 or G_b2328 or G_b2134 or G_b0376 or G_b2175 or G_b1655 or G_b1856	  0.00	1000.00	  0.00
R_MDH	L-Malate[c] + Nicotinamide adenine dinucleotide[c] <=> H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + Oxaloacetate[c] 	G_b3236	-1000.00	1000.00	  0.00
R_MDH2	L-Malate[c] + Ubiquinone-8[c] => Oxaloacetate[c] + Ubiquinol-8[c] 	G_b2210	  0.00	1000.00	  0.00
R_MDH3	L-Malate[c] + Menaquinone 8[c] => Menaquinol 8[c] + Oxaloacetate[c] 	G_b2210	  0.00	1000.00	  0.00
