reaction_id,reaction_equation,dead_end_test,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox
INSt3pp,h_p + ins_c --> h_c + ins_p,ok,ok,ok,INSt2pp,N/A
INStex,ins_e <=> ins_p,only when going forwards,ok,ok,ok,N/A
IPDDI,ipdp_c <=> dmpp_c,ok,ok,ok,ok,N/A
IPDPS,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,ok,ok,ok,ok,N/A
IPMD,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,ok,ok,ok,ok,N/A
IPPMIa,3c2hmp_c <=> 2ippm_c + h2o_c,only when going forwards,ok,ok,ok,N/A
IPPMIb,2ippm_c + h2o_c <=> 3c3hmp_c,only when going forwards,ok,ok,ok,N/A
IPPS,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,ok,ok,ok,ok,N/A
ISETACabcpp,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c,isetac_c;isetac_p,ok,ok,ok,N/A
ISETACtex,isetac_e <=> isetac_p,isetac_e;isetac_p,ok,ok,ok,N/A
K2L4Aabcpp,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c,ok,ok,ok,ok,N/A
K2L4Aabctex,atp_c + h2o_c + kdo2lipid4_p --> adp_c + h_c + kdo2lipid4_e + pi_c,ok,ok,ok,ok,N/A
KARA1,23dhmb_c + nadp_c <=> alac__S_c + h_c + nadph_c,only when going forwards,ok,ok,ok,N/A
KARA2,2ahbut_c + h_c + nadph_c <=> 23dhmp_c + nadp_c,only when going backwards,ok,ok,ok,N/A
KAS14,acACP_c + h_c + malACP_c --> ACP_c + actACP_c + co2_c,ok,ok,ok,ok,N/A
KAS15,accoa_c + h_c + malACP_c --> actACP_c + co2_c + coa_c,ok,ok,ok,ok,N/A
KDOCT2,ctp_c + kdo_c --> ckdo_c + ppi_c,ok,ok,ok,ok,N/A
KDOPP,h2o_c + kdo8p_c --> kdo_c + pi_c,ok,ok,ok,ok,N/A
KDOPS,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c,ok,ok,ok,ok,N/A
KDUI,dt5hsu_c --> dkdglcn_c,dkdglcn_c;dt5hsu_c,ok,ok,ok,N/A
KG6PDC,3dhgulnp_c + h_c --> co2_c + xu5p__L_c,3dhgulnp_c;xu5p__L_c,ok,ok,ok,N/A
Kabcpp,atp_c + h2o_c + k_p --> adp_c + h_c + k_c + pi_c,ok,ok,ok,ok,N/A
Kt2pp,h_p + k_p --> h_c + k_c,ok,ok,ok,Kt3pp,N/A
Kt3pp,h_p + k_c --> h_c + k_p,ok,ok,ok,Kt2pp,N/A
Ktex,k_e <=> k_p,ok,ok,ok,ok,N/A
LA4NTpp,colipa_p + uLa4n_p --> acolipa_p + udcpp_p,acolipa_p;uLa4n_p,ok,ok,ok,N/A
LACZ,h2o_c + lcts_c --> gal_c + glc__D_c,ok,ok,ok,ok,N/A
LACZpp,h2o_p + lcts_p --> gal_p + glc__D_p,ok,ok,ok,ok,N/A
LADGMDH,LalaDgluMdap_c + h2o_c --> 26dap__M_c + LalaDglu_c,ok,ok,ok,ok,N/A
LALADGLUtex,LalaDglu_e <=> LalaDglu_p,LalaDglu_e;LalaDglu_p,ok,ok,ok,N/A
LALADGLUtpp,LalaDglu_p + h_p --> LalaDglu_c + h_c,LalaDglu_p,ok,ok,ok,N/A
LALALGLUtex,LalaLglu_e <=> LalaLglu_p,LalaLglu_e;LalaLglu_p,ok,ok,ok,N/A
LALALGLUtpp,LalaLglu_p + h_p --> LalaLglu_c + h_c,LalaLglu_p,ok,ok,ok,N/A
LALDO2x,h_c + mthgxl_c + nadh_c --> lald__D_c + nad_c,ok,ok,ok,ok,N/A
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,ok,ok,ok,ok,N/A
LALGP,LalaLglu_c + h2o_c --> ala__L_c + glu__L_c,ok,ok,ok,ok,N/A
LCADi,h2o_c + lald__L_c + nad_c --> 2 h_c + lac__L_c + nadh_c,ok,ok,ok,ok,N/A
LCARS,h_c + lald__L_c + nadh_c <=> 12ppd__S_c + nad_c,ok,ok,ok,ok,N/A
LCARSyi,h_c + lald__L_c + nadph_c --> 12ppd__S_c + nadp_c,ok,ok,ok,ok,N/A
LCTSt3ipp,h_p + lcts_c --> h_c + lcts_p,ok,ok,ok,LCTStpp,N/A
LCTStex,lcts_e <=> lcts_p,only when going forwards,ok,ok,ok,N/A
LCTStpp,h_p + lcts_p --> h_c + lcts_c,ok,ok,ok,LCTSt3ipp,N/A
LDGUNPD,5pg35pg_c + h2o_c --> 2 gmp_c + h_c,ok,ok,ok,ok,N/A
LDH_D,lac__D_c + nad_c <=> h_c + nadh_c + pyr_c,ok,ok,ok,ok,N/A
LDH_D2,lac__D_c + q8_c --> pyr_c + q8h2_c,ok,ok,ok,ok,N/A
LEUTAi,4mop_c + glu__L_c --> akg_c + leu__L_c,ok,ok,ok,ok,N/A
LEUabcpp,atp_c + h2o_c + leu__L_p --> adp_c + h_c + leu__L_c + pi_c,ok,ok,ok,ok,N/A
LEUt2rpp,h_p + leu__L_p --> h_c + leu__L_c,ok,ok,ok,LEUt3pp,N/A
LEUt3pp,h_p + leu__L_c --> h_c + leu__L_p,ok,ok,ok,LEUt2rpp,N/A
LEUtex,leu__L_e <=> leu__L_p,only when going forwards,ok,ok,ok,N/A
LGTHL,gthrd_c + mthgxl_c --> lgt__S_c,ok,ok,ok,ok,N/A
LIPACabcpp,atp_c + h2o_c + lipa_cold_c --> adp_c + h_c + lipa_cold_p + pi_c,lipa_cold_c;lipa_cold_p,ok,ok,ok,N/A
LIPAHT2ex,colipa_e + h_e + hdca_e --> h2o_e + hacolipa_e,colipa_e;hacolipa_e;hdca_e,ok,ok,ok,N/A
LIPAHTex,h_e + hdca_e + lipa_e --> h2o_e + halipa_e,halipa_e;hdca_e;lipa_e,ok,ok,ok,N/A
LIPAMPL,lipoamp_c --> amp_c + lipopb_c,lipoamp_c;lipopb_c,ok,ok,ok,N/A
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,lipoamp_c;lipoate_c,ok,ok,ok,N/A
LIPAabcpp,atp_c + h2o_c + lipa_c --> adp_c + h_c + lipa_p + pi_c,ok,ok,ok,ok,N/A
LIPAabctex,atp_c + h2o_c + lipa_p --> adp_c + h_c + lipa_e + pi_c,lipa_e,ok,ok,ok,N/A
LIPOCT,h_c + ocACP_c --> ACP_c + octapb_c,octapb_c,ok,ok,ok,N/A
LIPOS,4fe4s_c + 2 amet_c + h_c + nad_c + octapb_c --> 2fe2s_c + 2 dad_5_c + 2 fe2_c + lipopb_c + 2 met__L_c + nadh_c,lipopb_c;octapb_c,ok,ok,ok,N/A
LIPOt2pp,h_p + lipoate_p --> h_c + lipoate_c,lipoate_c;lipoate_p,ok,ok,ok,N/A
LIPOtex,lipoate_e <=> lipoate_p,lipoate_e;lipoate_p,ok,ok,ok,N/A
LKDRA,lkdr_c <=> lald__L_c + pyr_c,lkdr_c,ok,ok,ok,N/A
LPADSS,lipidX_c + u23ga_c --> h_c + lipidAds_c + udp_c,ok,ok,ok,ok,N/A
LPLIPAL1A120pp,1ddecg3p_p + h2o_p --> ddca_p + glyc3p_p + h_p,ok,ok,ok,ok,N/A
LPLIPAL1A140pp,1tdecg3p_p + h2o_p --> glyc3p_p + h_p + ttdca_p,ok,ok,ok,ok,N/A
LPLIPAL1A141pp,1tdec7eg3p_p + h2o_p --> glyc3p_p + h_p + ttdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1A160pp,1hdecg3p_p + h2o_p --> glyc3p_p + h_p + hdca_p,ok,ok,ok,ok,N/A
LPLIPAL1A161pp,1hdec9eg3p_p + h2o_p --> glyc3p_p + h_p + hdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1A180pp,1odecg3p_p + h2o_p --> glyc3p_p + h_p + ocdca_p,ok,ok,ok,ok,N/A
LPLIPAL1A181pp,1odec11eg3p_p + h2o_p --> glyc3p_p + h_p + ocdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1E120pp,1agpe120_p + h2o_p --> ddca_p + g3pe_p + h_p,ok,ok,ok,ok,N/A
LPLIPAL1E140pp,1agpe140_p + h2o_p --> g3pe_p + h_p + ttdca_p,ok,ok,ok,ok,N/A
LPLIPAL1E141pp,1agpe141_p + h2o_p --> g3pe_p + h_p + ttdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1E160pp,1agpe160_p + h2o_p --> g3pe_p + h_p + hdca_p,ok,ok,ok,ok,N/A
LPLIPAL1E161pp,1agpe161_p + h2o_p --> g3pe_p + h_p + hdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1E180pp,1agpe180_p + h2o_p --> g3pe_p + h_p + ocdca_p,ok,ok,ok,ok,N/A
LPLIPAL1E181pp,1agpe181_p + h2o_p --> g3pe_p + h_p + ocdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1G120pp,1agpg120_p + h2o_p --> ddca_p + g3pg_p + h_p,ok,ok,ok,ok,N/A
LPLIPAL1G140pp,1agpg140_p + h2o_p --> g3pg_p + h_p + ttdca_p,ok,ok,ok,ok,N/A
LPLIPAL1G141pp,1agpg141_p + h2o_p --> g3pg_p + h_p + ttdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1G160pp,1agpg160_p + h2o_p --> g3pg_p + h_p + hdca_p,ok,ok,ok,ok,N/A
LPLIPAL1G161pp,1agpg161_p + h2o_p --> g3pg_p + h_p + hdcea_p,ok,ok,ok,ok,N/A
LPLIPAL1G180pp,1agpg180_p + h2o_p --> g3pg_p + h_p + ocdca_p,ok,ok,ok,ok,N/A
LPLIPAL1G181pp,1agpg181_p + h2o_p --> g3pg_p + h_p + ocdcea_p,ok,ok,ok,ok,N/A
LPLIPAL2A120,2ddecg3p_c + h2o_c --> ddca_c + glyc3p_c + 2 h_c,ok,ok,ok,ok,N/A
LPLIPAL2A140,2tdecg3p_c + h2o_c --> glyc3p_c + 2 h_c + ttdca_c,ok,ok,ok,ok,N/A
LPLIPAL2A141,2tdec7eg3p_c + h2o_c --> glyc3p_c + 2 h_c + ttdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2A160,2hdecg3p_c + h2o_c --> glyc3p_c + 2 h_c + hdca_c,ok,ok,ok,ok,N/A
LPLIPAL2A161,2hdec9eg3p_c + h2o_c --> glyc3p_c + 2 h_c + hdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2A180,2odecg3p_c + h2o_c --> glyc3p_c + 2 h_c + ocdca_c,ok,ok,ok,ok,N/A
LPLIPAL2A181,2odec11eg3p_c + h2o_c --> glyc3p_c + 2 h_c + ocdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2ATE120,2agpe120_c + pg120_c --> apg120_c + g3pe_c,apg120_c,ok,ok,ok,N/A
LPLIPAL2ATE140,2agpe140_c + pg140_c --> apg140_c + g3pe_c,apg140_c,ok,ok,ok,N/A
LPLIPAL2ATE141,2agpe141_c + pg141_c --> apg141_c + g3pe_c,apg141_c,ok,ok,ok,N/A
LPLIPAL2ATE160,2agpe160_c + pg160_c --> apg160_c + g3pe_c,apg160_c,ok,ok,ok,N/A
LPLIPAL2ATE161,2agpe161_c + pg161_c --> apg161_c + g3pe_c,apg161_c,ok,ok,ok,N/A
LPLIPAL2ATE180,2agpe180_c + pg180_c --> apg180_c + g3pe_c,apg180_c,ok,ok,ok,N/A
LPLIPAL2ATE181,2agpe181_c + pg181_c --> apg181_c + g3pe_c,apg181_c,ok,ok,ok,N/A
LPLIPAL2ATG120,2agpg120_c + pg120_c --> apg120_c + g3pg_c,apg120_c,ok,ok,ok,N/A
LPLIPAL2ATG140,2agpg140_c + pg140_c --> apg140_c + g3pg_c,apg140_c,ok,ok,ok,N/A
LPLIPAL2ATG141,2agpg141_c + pg141_c --> apg141_c + g3pg_c,apg141_c,ok,ok,ok,N/A
LPLIPAL2ATG160,2agpg160_c + pg160_c --> apg160_c + g3pg_c,apg160_c,ok,ok,ok,N/A
LPLIPAL2ATG161,2agpg161_c + pg161_c --> apg161_c + g3pg_c,apg161_c,ok,ok,ok,N/A
LPLIPAL2ATG180,2agpg180_c + pg180_c --> apg180_c + g3pg_c,apg180_c,ok,ok,ok,N/A
LPLIPAL2ATG181,2agpg181_c + pg181_c --> apg181_c + g3pg_c,apg181_c,ok,ok,ok,N/A
LPLIPAL2E120,2agpe120_c + h2o_c --> ddca_c + g3pe_c + h_c,ok,ok,ok,ok,N/A
LPLIPAL2E140,2agpe140_c + h2o_c --> g3pe_c + h_c + ttdca_c,ok,ok,ok,ok,N/A
LPLIPAL2E141,2agpe141_c + h2o_c --> g3pe_c + h_c + ttdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2E160,2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c,ok,ok,ok,ok,N/A
LPLIPAL2E161,2agpe161_c + h2o_c --> g3pe_c + h_c + hdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2E180,2agpe180_c + h2o_c --> g3pe_c + h_c + ocdca_c,ok,ok,ok,ok,N/A
LPLIPAL2E181,2agpe181_c + h2o_c --> g3pe_c + h_c + ocdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2G120,2agpg120_c + h2o_c --> ddca_c + g3pg_c + h_c,ok,ok,ok,ok,N/A
LPLIPAL2G140,2agpg140_c + h2o_c --> g3pg_c + h_c + ttdca_c,ok,ok,ok,ok,N/A
LPLIPAL2G141,2agpg141_c + h2o_c --> g3pg_c + h_c + ttdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2G160,2agpg160_c + h2o_c --> g3pg_c + h_c + hdca_c,ok,ok,ok,ok,N/A
LPLIPAL2G161,2agpg161_c + h2o_c --> g3pg_c + h_c + hdcea_c,ok,ok,ok,ok,N/A
LPLIPAL2G180,2agpg180_c + h2o_c --> g3pg_c + h_c + ocdca_c,ok,ok,ok,ok,N/A
LPLIPAL2G181,2agpg181_c + h2o_c --> g3pg_c + h_c + ocdcea_c,ok,ok,ok,ok,N/A
LSERDHr,nadp_c + ser__L_c <=> 2amsa_c + h_c + nadph_c,only when going backwards,ok,ok,ok,N/A
LYSAM,lys__L_c <=> 36dahx_c,36dahx_c,ok,ok,ok,N/A
LYSDC,h_c + lys__L_c --> 15dap_c + co2_c,ok,ok,ok,ok,N/A
LYSabcpp,atp_c + h2o_c + lys__L_p --> adp_c + h_c + lys__L_c + pi_c,ok,ok,ok,ok,N/A
LYSt2pp,h_p + lys__L_p --> h_c + lys__L_c,ok,ok,ok,LYSt3pp,N/A
LYSt3pp,h_p + lys__L_c --> h_c + lys__L_p,ok,ok,ok,LYSt2pp,N/A
LYStex,lys__L_e <=> lys__L_p,only when going forwards,ok,ok,ok,N/A
LYXI,lyx__L_c --> xylu__L_c,lyx__L_c;xylu__L_c,ok,ok,ok,N/A
LYXt2pp,h_p + lyx__L_p --> h_c + lyx__L_c,lyx__L_c;lyx__L_p,ok,ok,ok,N/A
LYXtex,lyx__L_e <=> lyx__L_p,lyx__L_e;lyx__L_p,ok,ok,ok,N/A
L_LACD2,lac__L_c + q8_c --> pyr_c + q8h2_c,ok,ok,ok,ok,N/A
L_LACD3,lac__L_c + mqn8_c --> mql8_c + pyr_c,ok,ok,ok,ok,N/A
L_LACt2rpp,h_p + lac__L_p <=> h_c + lac__L_c,only when going forwards,ok,ok,ok,N/A
L_LACtex,lac__L_e <=> lac__L_p,only when going forwards,ok,ok,ok,N/A
M1PD,mnl1p_c + nad_c <=> f6p_c + h_c + nadh_c,mnl1p_c,ok,ok,ok,N/A
MACPD,h_c + malACP_c --> acACP_c + co2_c,ok,ok,ok,ok,N/A
MALCOAMT,amet_c + malcoa_c --> ahcys_c + malcoame_c,ok,ok,ok,ok,N/A
MALDDH,mal__D_c + nad_c --> co2_c + nadh_c + pyr_c,mal__D_c,ok,ok,ok,N/A
MALDt2_2pp,2 h_p + mal__D_p --> 2 h_c + mal__D_c,mal__D_c;mal__D_p,ok,ok,ok,N/A
MALDtex,mal__D_e <=> mal__D_p,mal__D_e;mal__D_p,ok,ok,ok,N/A
MALS,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c,ok,ok,ok,ok,N/A
MALTATr,accoa_c + malt_c <=> acmalt_c + coa_c,acmalt_c,ok,ok,ok,N/A
MALTHXabcpp,atp_c + h2o_c + malthx_p --> adp_c + h_c + malthx_c + pi_c,malthx_p,ok,ok,ok,N/A
MALTHXtexi,malthx_e --> malthx_p,malthx_e;malthx_p,ok,ok,ok,N/A
MALTPTabcpp,atp_c + h2o_c + maltpt_p --> adp_c + h_c + maltpt_c + pi_c,maltpt_p,ok,ok,ok,N/A
MALTPTtexi,maltpt_e --> maltpt_p,maltpt_e;maltpt_p,ok,ok,ok,N/A
MALTTRabcpp,atp_c + h2o_c + malttr_p --> adp_c + h_c + malttr_c + pi_c,malttr_p,ok,ok,ok,N/A
MALTTRtexi,malttr_e --> malttr_p,malttr_e;malttr_p,ok,ok,ok,N/A
MALTTTRabcpp,atp_c + h2o_c + maltttr_p --> adp_c + h_c + maltttr_c + pi_c,maltttr_p,ok,ok,ok,N/A
MALTTTRtexi,maltttr_e --> maltttr_p,maltttr_e;maltttr_p,ok,ok,ok,N/A
MALTabcpp,atp_c + h2o_c + malt_p --> adp_c + h_c + malt_c + pi_c,malt_p,ok,ok,ok,N/A
MALTptspp,malt_p + pep_c --> malt6p_c + pyr_c,malt6p_c;malt_p,ok,ok,ok,N/A
MALTtexi,malt_e --> malt_p,malt_e;malt_p,ok,ok,ok,N/A
MALt2_2pp,2 h_p + mal__L_p --> 2 h_c + mal__L_c,ok,ok,ok,MALt2_3pp;MALt3pp,N/A
MALt2_3pp,3 h_p + mal__L_p --> 3 h_c + mal__L_c,ok,ok,ok,MALt2_2pp;MALt3pp,N/A
MALt3pp,h_p + mal__L_c --> h_c + mal__L_p,ok,ok,ok,MALt2_2pp;MALt2_3pp,N/A
MALtex,mal__L_e <=> mal__L_p,only when going forwards,ok,ok,ok,N/A
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,ok,ok,ok,ok,N/A
MAN6PI,man6p_c <=> f6p_c,ok,ok,ok,ok,N/A
MAN6Pt6_2pp,man6p_p + 2 pi_c --> man6p_c + 2 pi_p,man6p_p,ok,ok,ok,N/A
MAN6Ptex,man6p_e <=> man6p_p,man6p_e;man6p_p,ok,ok,ok,N/A
MANAO,mana_c + nad_c <=> fruur_c + h_c + nadh_c,fruur_c;mana_c,ok,ok,ok,N/A
MANGLYCptspp,manglyc_p + pep_c --> man6pglyc_c + pyr_c,man6pglyc_c;manglyc_p,ok,ok,ok,N/A
MANGLYCtex,manglyc_e <=> manglyc_p,manglyc_e;manglyc_p,ok,ok,ok,N/A
MANPGH,h2o_c + man6pglyc_c --> glyc__R_c + man6p_c,man6pglyc_c,ok,ok,ok,N/A
MANptspp,man_p + pep_c --> man6p_c + pyr_c,man_p,ok,ok,ok,N/A
MANtex,man_e <=> man_p,man_e;man_p,ok,ok,ok,N/A
MC6PH,h2o_c + mchtbs6p_c --> acgam6p_c + gam_c,gam_c;mchtbs6p_c,ok,ok,ok,N/A
MCITD,2mcit_c --> 2mcacn_c + h2o_c,ok,ok,ok,ok,N/A
MCITL2,micit_c <=> pyr_c + succ_c,only when going backwards,ok,ok,ok,N/A
MCITS,h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,ok,ok,ok,ok,N/A
MCOATA,ACP_c + malcoa_c <=> coa_c + malACP_c,only when going backwards,ok,ok,ok,N/A
MCPST,cyan_c + mercppyr_c --> h_c + pyr_c + tcynt_c,cyan_c;mercppyr_c;tcynt_c,ok,ok,ok,N/A
MCTP1App,murein5p5p_p --> ala__D_p + murein5px4p_p,ok,ok,ok,ok,N/A
MCTP1Bpp,murein5p5p_p --> alaala_p + murein5px3p_p,ok,ok,ok,ok,N/A
MCTP2App,murein5p5p5p_p --> 2 ala__D_p + murein5px4px4p_p,ok,ok,ok,ok,N/A
MDDCP1pp,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p,ok,ok,ok,ok,N/A
MDDCP2pp,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p,ok,ok,ok,ok,N/A
MDDCP3pp,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p,ok,ok,ok,ok,N/A
MDDCP4pp,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p,ok,ok,ok,ok,N/A
MDDCP5pp,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p,ok,ok,ok,ok,N/A
MDDEP1pp,h2o_p + murein4px4p_p --> murein4p4p_p,ok,ok,ok,ok,N/A
MDDEP2pp,h2o_p + murein3px4p_p --> murein4p3p_p,ok,ok,ok,ok,N/A
MDDEP3pp,h2o_p + murein5px4p_p --> murein5p4p_p,ok,ok,ok,ok,N/A
MDDEP4pp,h2o_p + murein4px4px4p_p --> murein4px4p4p_p,ok,ok,ok,ok,N/A
MDH,mal__L_c + nad_c <=> h_c + nadh_c + oaa_c,ok,ok,ok,ok,N/A
MDH2,mal__L_c + q8_c --> oaa_c + q8h2_c,ok,ok,ok,ok,N/A
MDH3,mal__L_c + mqn8_c --> mql8_c + oaa_c,ok,ok,ok,ok,N/A
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,ok,ok,ok,ok,N/A
ME2,mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c,ok,ok,ok,ok,N/A
MECDPDH5,2mecdp_c + 2 flxr_c + h_c --> 2 flxso_c + h2mb4p_c + h2o_c,ok,ok,ok,ok,N/A
MECDPS,2p4c2me_c --> 2mecdp_c + cmp_c,ok,ok,ok,ok,N/A
MELIBt2pp,h_p + melib_p --> h_c + melib_c,ok,ok,ok,MELIBt3ipp,N/A
MELIBt3ipp,h_p + melib_c --> h_c + melib_p,ok,ok,ok,MELIBt2pp,N/A
MELIBtex,melib_e <=> melib_p,only when going forwards,ok,ok,ok,N/A
MEOHtex,meoh_e <=> meoh_p,only when going forwards,ok,ok,ok,N/A
MEOHtrpp,meoh_p <=> meoh_c,only when going forwards,ok,ok,ok,N/A
MEPCT,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,ok,ok,ok,ok,N/A
MEPNabcpp,atp_c + h2o_c + mepn_p --> adp_c + h_c + mepn_c + pi_c,mepn_c;mepn_p,ok,ok,ok,N/A
MEPNtex,mepn_e <=> mepn_p,mepn_e;mepn_p,ok,ok,ok,N/A
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,ok,ok,ok,ok,N/A
METDabcpp,atp_c + h2o_c + met__D_p --> adp_c + h_c + met__D_c + pi_c,met__D_c;met__D_p,ok,ok,ok,N/A
METDtex,met__D_e <=> met__D_p,met__D_e;met__D_p,ok,ok,ok,N/A
METGLCUR,h2o_c + metglcur_c --> glcur_c + meoh_c,glcur_c;metglcur_c,ok,ok,ok,N/A
METGLCURt2pp,h_p + metglcur_p --> h_c + metglcur_c,metglcur_c;metglcur_p,ok,ok,ok,N/A
METGLCURtex,metglcur_e <=> metglcur_p,metglcur_e;metglcur_p,ok,ok,ok,N/A
METNA,accoa_c + met__L_c <=> acmet_c + coa_c + h_c,acmet_c,ok,ok,ok,N/A
METOX1s,h2o2_c + met__L_c --> h2o_c + metsox_S__L_c,ok,ok,ok,ok,N/A
METOX2s,h2o2_c + met__L_c --> h2o_c + metsox_R__L_c,ok,ok,ok,ok,N/A
METS,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,ok,ok,ok,ok,N/A
METSOX1abcpp,atp_c + h2o_c + metsox_S__L_p --> adp_c + h_c + metsox_S__L_c + pi_c,metsox_S__L_p,ok,ok,ok,N/A
METSOX1tex,metsox_S__L_e <=> metsox_S__L_p,metsox_S__L_e;metsox_S__L_p,ok,ok,ok,N/A
METSOX2abcpp,atp_c + h2o_c + metsox_R__L_p --> adp_c + h_c + metsox_R__L_c + pi_c,metsox_R__L_p,ok,ok,ok,N/A
METSOX2tex,metsox_R__L_e <=> metsox_R__L_p,metsox_R__L_e;metsox_R__L_p,ok,ok,ok,N/A
METSOXR1,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,ok,ok,ok,ok,N/A
METSOXR2,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,ok,ok,ok,ok,N/A
METabcpp,atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c,ok,ok,ok,ok,N/A
METt3pp,h_p + met__L_c --> h_c + met__L_p,ok,ok,ok,ok,N/A
METtex,met__L_e <=> met__L_p,only when going forwards,ok,ok,ok,N/A
MG2t3_2pp,2 h_c + mg2_p <=> 2 h_p + mg2_c,ok,ok,ok,ok,N/A
MG2tex,mg2_e <=> mg2_p,ok,ok,ok,ok,N/A
MG2tpp,mg2_p --> mg2_c,ok,ok,ok,ok,N/A
MG2uabcpp,atp_c + h2o_c + mg2_p --> adp_c + h_c + mg2_c + pi_c,ok,ok,ok,ok,N/A
MGSA,dhap_c --> mthgxl_c + pi_c,ok,ok,ok,ok,N/A
MI1PP,h2o_c + mi1p__D_c --> inost_c + pi_c,inost_c;mi1p__D_c,ok,ok,ok,N/A
MICITDr,2mcacn_c + h2o_c <=> micit_c,only when going backwards,ok,ok,ok,N/A
MINCYCtex,mincyc_e <=> mincyc_p,only when going backwards,ok,ok,ok,N/A
MINCYCtpp,h_p + mincyc_p --> h_c + mincyc_e,ok,ok,ok,ok,N/A
MINOHPtexi,minohp_e --> minohp_p,minohp_e;minohp_p,ok,ok,ok,N/A
MLDCP1App,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p,ok,ok,ok,ok,N/A
MLDCP1Bpp,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p,ok,ok,ok,ok,N/A
MLDCP2App,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p,ok,ok,ok,ok,N/A
MLDCP2Bpp,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p,ok,ok,ok,ok,N/A
MLDCP3App,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p,ok,ok,ok,ok,N/A
MLDEP1pp,h2o_p + murein3px3p_p --> murein3p3p_p,ok,ok,ok,ok,N/A
MLDEP2pp,h2o_p + murein5px3p_p --> murein5p3p_p,ok,ok,ok,ok,N/A
MLTG1,h2o_c + malttr_c --> glc__D_c + malt_c,ok,ok,ok,ok,N/A
MLTG2,h2o_c + maltttr_c --> glc__D_c + malttr_c,ok,ok,ok,ok,N/A
MLTG3,h2o_c + maltpt_c --> glc__D_c + maltttr_c,ok,ok,ok,ok,N/A
MLTG4,h2o_c + malthx_c --> glc__D_c + maltpt_c,ok,ok,ok,ok,N/A
MLTG5,h2o_c + malthp_c --> glc__D_c + malthx_c,ok,ok,ok,ok,N/A
MLTGY1pp,murein4p4p_p --> 2 anhgm4p_p,ok,ok,ok,ok,N/A
MLTGY2pp,murein4p3p_p --> anhgm3p_p + anhgm4p_p,ok,ok,ok,ok,N/A
MLTGY3pp,murein3p3p_p --> 2 anhgm3p_p,ok,ok,ok,ok,N/A
MLTGY4pp,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p,ok,ok,ok,ok,N/A
MLTP1,maltpt_c + pi_c <=> g1p_c + maltttr_c,ok,ok,ok,ok,N/A
MLTP2,malthx_c + pi_c <=> g1p_c + maltpt_c,ok,ok,ok,ok,N/A
MLTP3,malthp_c + pi_c <=> g1p_c + malthx_c,ok,ok,ok,ok,N/A
MMCD,h_c + mmcoa__S_c --> co2_c + ppcoa_c,ok,ok,ok,ok,N/A
